id,name,description,short_description,founded_on,operating_status,company_type,num_employees_enum,rank_org,rank_org_company,rank_delta_d7,rank_delta_d30,rank_delta_d90,linkedin,semrush_visits_latest_month,semrush_visits_latest_6_months_avg,semrush_visits_mom_pct,semrush_bounce_rate,semrush_visit_duration,semrush_visit_pageviews,semrush_global_rank,funding_total_usd,equity_funding_total_usd,last_equity_funding_total_usd,num_funding_rounds,last_funding_total_usd,last_equity_funding_type,num_investors,funding_stage,last_funding_type,ipo_status,stock_symbol,ipo_valuation_usd,ipo_amount_raised_usd,categories,locations,city,region,country,num_founders,founders,acquisition_status,num_acquisitions,ipqwery_num_patent_granted,ipqwery_num_trademark_registered,hub_tags,num_org_similarities,is_hub_tag_present,has_siftery_profile,is_num_founders_missing,has_website_traffic,semrush_bounce_rate_missing,semrush_visit_duration_missing,semrush_visit_pageviews_missing,semrush_global_rank_missing,has_funding_total_usd,has_equity_funding_total_usd,has_last_equity_funding_total_usd,has_last_funding_total_usd,has_num_funding_rounds,has_last_funding_at,has_ipqwery_num_patent_granted,has_ipqwery_num_trademark_registered
79fbb2c4-38f8-41a3-8477-06b2a428cd2d,Campfire,"Campfire offers an AI-native enterprise resource planning software for mid-sized and enterprise companies. It delivers two integrated modules: Core Accounting, a modern general ledger that streamlines month-end closes, supports multi-entity and currency consolidations, and unlocks real-time financial insights; and Revenue Automation, which manages invoicing, billing, revenue recognition, and deferred revenue workflows—all from a unified system. The platform provides embedded Ember AI chat for conversational financial reporting, bank reconciliation, and workflow automation via multi-API integrations.

Campfire simplifies audit-ready processes with locked periods, contract databases, and comprehensive audit trails. By combining scalable architecture with an API-first design, it enables finance teams to close faster, elevate reporting, and support global operations with visibility and efficiency.",Campfire offers an AI-native enterprise resource planning software for mid-sized and enterprise companies.,2023-01-01,active,for_profit,11-50,352,282,-0.7,-2.6,8.0,https://www.linkedin.com/company/meetcampfire,2855.0,8575.16666666667,-0.694325481798715,0.8137,153.0,1.4834,4195051.0,107627887.0,107627887.0,65000000.0,3.0,65000000.0,series_b,18.0,early_stage_venture,series_b,private,N/A,0.0,0.0,"Accounting,Artificial Intelligence (AI),Finance,FinTech,Software","San Francisco,California,United States,North America",San Francisco,California,United States,2.0,"Fernando Martin,John Glasgow",Independent,0.0,0.0,0.0,unknown,80.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
212bfeae-a2a2-4192-a58c-08a5a11f65b6,Genspark,"Genspark offers an AI workspace that helps users streamline a wide range of tasks through a single prompt. The platform delivers tools such as AI Slides, AI Sheets, AI Docs, AI Chat, AI Image, and AI Video, all integrated to support workflow creation from document and data import to content generation and automation. It utilizes a “Mixture-of-Agents” architecture that orchestrates multiple specialized models alongside a toolset of over 80 professional utilities to perform actions such as research synthesis, slide generation, phone call automation, and web navigation. Users can prompt Genspark to analyze data, build visualizations, draft documents, synthesize information from the web, and generate multimedia content without needing advanced technical setup. By consolidating document, presentation, sheet, chat and image/video capabilities into one interface, Genspark enables users to move from idea to execution within the same environment.",Genspark is an AI search platform that utilizes generative AI to create custom summaries and detailed overviews in response to user queries.,2023-01-01,active,for_profit,11-50,356,285,9.0,9.1,7.6,https://www.linkedin.com/company/gensparkai,9570445.0,8354139.16666667,0.0415841573382831,0.4279,820.0,5.286,6294.0,360000000.0,360000000.0,200000000.0,3.0,200000000.0,series_b,5.0,early_stage_venture,series_b,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Machine Learning,Search Engine","Palo Alto,California,United States,North America",Palo Alto,California,United States,2.0,"Eric Jing,Kay Zhu",Independent,0.0,0.0,0.0,unicorn,102.0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
a2efc8f1-0d39-40d8-b8d3-e499170f58f2,Sage,"Sage is a next-generation operation management system designed for senior living communities. It provides tools for data collection and analysis, improving caregiver operations and resident care outcomes. The platform streamlines communication and task management, enabling care teams to deliver informed and collaborative support.",Sage is an operation management system that enhances senior caregiving efficiency.,2020-01-01,active,for_profit,11-50,377,300,0.4,0.0,-0.8,https://www.linkedin.com/company/hellosage,830.0,3409.5,0.0246913580246914,0.3108,118.0,2.3133,7277051.0,59000000.0,59000000.0,35000000.0,3.0,35000000.0,series_b,8.0,early_stage_venture,series_b,private,N/A,0.0,0.0,"Apps,Social,Software","New York,New York,United States,North America",New York,New York,United States,3.0,"Ellen Johnston,Matthew Lynch,Raj Mehra",Independent,0.0,24.0,18.0,unknown,76.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
ef05c579-0e11-4316-a0b6-0c48429ceff2,ASP Isotopes,"ASP Isotopes is a pre-commercial stage advanced materials company that develops isotope enrichment technology for the medical, green energy, and industrial sectors","ASP Isotopes develops isotope enrichment technology for the medical, green energy, and industrial sectors.",2021-01-01,active,for_profit,101-250,381,303,-1.0,-1.2,-0.6,https://www.linkedin.com/company/asp-isotopes/,40233.0,14491.1666666667,4.04615577574313,0.6364,380.0,2.4251,634129.0,371900000.0,371900000.0,210300000.0,7.0,210300000.0,post_ipo_equity,1.0,ipo,post_ipo_equity,public,ASPI,125428508.0,5000000.0,"Biotechnology,GreenTech,Medical","Boca Raton,Florida,United States,North America",Boca Raton,Florida,United States,2.0,"Paul Mann,Robert Ainscow",Acquirer,2.0,0.0,0.0,unknown,10.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
422151f8-6ecf-4fc3-9a60-b8804d994f8f,Parse Biosciences,"Parse Bio is a biotechnology startup company developing single-cell sequencing kit solutions for researchers.

By using combinatorial cDNA barcoding within cells themselves, Parse Biosciences’s technology allows researchers to eliminate the need for complex and expensive microfluidic instruments. Additionally, the company’s technology enables samples to be fixed, frozen, and stored, allowing researchers to separate out the sample extraction from downstream library preparation steps. This capability empowers researchers to run fixed samples collected on different dates together in a single experiment, providing greater control over sample handling and reducing handling errors. Split Biosciences rebranded as Parse Biosciences in 2020.

The Seattle, Washington-based biotech company was established in 2018 by Alex Rosenberg, Charlie Roco, and Georg Friedrich Seelig.",Parse Biosciences is a biotechnology startup company that develops single-cell sequencing kit solutions for researchers.,2018-01-01,active,for_profit,101-250,423,340,2.8,8.8,9.2,https://www.linkedin.com/company/parse-biosciences,39797.0,33900.6666666667,-0.18577244920924,0.6277,743.0,3.4224,639504.0,99962500.0,99737500.0,50000000.0,6.0,50000000.0,series_c,9.0,m_and_a,series_c,private,N/A,0.0,0.0,"Bioinformatics,Biotechnology,Genetics,Life Science","Seattle,Washington,United States,North America",Seattle,Washington,United States,3.0,"Alex Rosenberg,Charles Roco,Georg Friedrich Seelig",Consolidator,1.0,0.0,0.0,unknown,16.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
b213084a-8e80-48bc-9a32-87b256f6a036,Beeline,"Beeline is a developer of a digital home loan lending platform intended to simplify the process of financing.The company uses both artificial intelligence and personal ""Loan Guides"" to cut down the timing during the home lending process, providing home-buyers and refinancers a solution for more transparency and ease.",Beeline is a developer of a digital home loan lending platform intended to simplify the process of financing.,2019-01-01,active,for_profit,51-100,424,341,7.8,7.6,1.8,https://www.linkedin.com/company/beelineloans,23550.0,23453.3333333333,-0.598177723177723,0.7422,138.0,1.6363,963868.0,22075003.0,22075003.0,7400000.0,5.0,7400000.0,post_ipo_equity,4.0,m_and_a,post_ipo_equity,public,BLNE,0.0,0.0,"Artificial Intelligence (AI),Finance,Financial Services,FinTech,Mortgage,Personal Finance","Providence,Rhode Island,United States,North America",Providence,Rhode Island,United States,5.0,"Greg Ellis,Jay Stockwell,Jess Kennedy,Nick Liuzza,Peter Gonzalez",Acquired,0.0,0.0,0.0,unknown,274.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
d398ac72-aed0-4944-9fe8-fddfe4efa1ca,Roam,"Roam is a virtual office designed to bring your whole distributed company together in one headquarters. It transforms company productivity with faster, shorter meetings, enhances culture by creating a feeling of presence together, and improves efficiency with an all-in-one app at an affordable price. Roam is the office of tomorrow, available today.","Roam: A virtual office that boosts productivity, enhances culture, and improves efficiency.",2021-01-01,active,for_profit,11-50,505,403,-0.2,3.1,-0.7,https://www.linkedin.com/company/roam-hq-inc,100166.0,92630.3333333333,-0.0612723046933573,0.5632,440.0,2.7793,312687.0,51200000.0,51200000.0,40600000.0,2.0,40600000.0,series_a,7.0,early_stage_venture,series_a,private,N/A,0.0,0.0,"Cloud Infrastructure,Productivity Tools,Software,Web Development","Brooklyn,New York,United States,North America",Brooklyn,New York,United States,5.0,"Grace Sutherland,Howard Lerman,Jon Brod,Sean MacIsaac,Tom Dixon",Independent,0.0,2.0,17.0,unknown,265.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
2c74b869-e219-406d-a386-d2150dcb6252,Hebbia,"Hebbia is the interface for AGI– the first AI platform that works the way humans work. Designed to tackle even the most complex tasks, it turns prompts into processes that AI agents complete. Finance, law, government, and pharma professionals from the world’s largest institutions are using Hebbia to execute workflows with hundreds of steps over millions of documents. While other systems are a black box, Hebbia shows its work, letting users verify, trust, and collaborate with AI.",Hebbia is an AI platform that helps companies transform heaps of information into insights.,2020-08-14,active,for_profit,101-250,529,423,-0.2,8.5,7.8,http://linkedin.com/company/hebbia,24785.0,62697.1666666667,-0.193327908868999,0.6344,220.0,1.9416,925971.0,161100000.0,161100000.0,130000000.0,3.0,130000000.0,series_b,16.0,early_stage_venture,series_b,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Business Intelligence,Productivity Tools,Software","New York,New York,United States,North America",New York,New York,United States,3.0,"George Sivulka,Lukas Schmit,Tim Lupo",Acquirer,1.0,2.0,0.0,emerging_unicorn,258.0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
f4709119-196b-4de1-8ed5-60ff4e2ad811,Truffle Security,Truffle Security is a cybersecurity company that offers software solutions for managing private keys and credentials. Their software scans the system environment to identify private keys and credentials and tracks and manages code data that helps prevent potential security breaches before they occur.,Truffle Security is an open source cybersecurity company that offers solutions for finding and remediating leaked software credentials.,2019-01-01,active,for_profit,11-50,560,451,1.1,9.7,9.7,https://www.linkedin.com/company/trufflesecurity,50860.0,45434.8333333333,0.147951698453899,0.4418,127.0,1.8451,528462.0,40000000.0,40000000.0,25000000.0,2.0,25000000.0,series_b,9.0,early_stage_venture,series_b,private,N/A,0.0,0.0,"Cyber Security,Information Technology,Network Security,Software","San Francisco,California,United States,North America",San Francisco,California,United States,3.0,"Dustin Decker,Dylan Ayrey,Julian Dunning",Independent,0.0,0.0,1.0,unknown,11.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
82aee40b-3dcb-4678-adc4-73b8e1c91a7e,Together AI,"Together AI is a cloud-based platform designed for constructing open-source generative AI and infrastructure for developing AI models. The company contributes cutting-edge open-source research, models, and datasets to push the boundaries of AI forward. Through its decentralized cloud services, developers and researchers at organizations of various scales are empowered to train, refine, and deploy generative AI models.",Together AI is a cloud-based platform designed for constructing open-source generative AI and infrastructure for developing AI models.,2022-06-11,active,for_profit,101-250,582,468,-0.3,0.5,4.5,https://www.linkedin.com/company/togethercomputer,498630.0,709707.0,-0.147804181079862,0.5575,450.0,2.9369,88315.0,533500000.0,533500000.0,305000000.0,4.0,305000000.0,series_b,49.0,early_stage_venture,series_b,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Generative AI,Internet,IT Infrastructure,Open Source","San Francisco,California,United States,North America",San Francisco,California,United States,4.0,"Ce Zhang,Chris Re,Percy Liang,Vipul Ved Prakash",Acquirer,2.0,0.0,0.0,unicorn,299.0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
3e48fe4c-877b-42e9-8efa-8253f3c4de3b,WellTheory,"WellTheory provides a virtual care platform focused on autoimmune and inflammatory health. It delivers personalized nutrition, lifestyle, and root-cause assessments, then matches each member with a multidisciplinary Care Team including dietitians, health coaches, and support coordinators. The company supports users through live coaching sessions, unlimited messaging, educational content, community connection, and advanced testing as needed. For employer and payer customers, it offers an enterprise solution that integrates with existing benefit systems, handles implementation, communications, and reporting, and aims to reduce autoimmune-related medical spend.",WellTheory is a virtual care platform providing autoimmune and inflammatory conditions care services.,2021-01-01,active,for_profit,11-50,603,487,-0.7,-1.6,9.3,https://www.linkedin.com/company/welltheory,43741.0,31488.5,1.10759371687386,0.7128,218.0,1.7565,594363.0,26200000.0,26200000.0,14000000.0,4.0,14000000.0,series_a,19.0,early_stage_venture,series_a,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Health Care,Medical,Personal Health,Wellness","Atherton,California,United States,North America",Atherton,California,United States,3.0,"Claire Rudolph,Ellen Rudolph,Wallace Torres",Independent,0.0,0.0,1.0,unknown,6.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
5172fa2c-599e-4cb9-ae25-77aac059df26,Assort Health,"Assort Health delivers voice AI agents tailored for healthcare call centers, offering automation of appointment-related tasks such as scheduling, rescheduling, cancellations, triage, prescription refills, reminders, and multilingual support. These AI agents interface with clinics’ systems to follow specialty-specific rules, verify patient details, and route calls efficiently. The solution integrates with electronic health record and practice management platforms to support streamlined workflows and reduce call handling burdens. The technology activates quickly and adapts to diverse clinical specialties, helping staff focus on complex patient care instead of routine tasks.","Assort Health provides voice AI agents designed for healthcare call centers, enabling automation of appointment management tasks.",2023-01-01,active,for_profit,101-250,609,493,-0.7,-2.7,9.4,https://www.linkedin.com/company/assorthealth,29186.0,21471.8333333333,-0.366664496669054,0.5324,170.0,1.7729,814523.0,101500000.0,101500000.0,76000000.0,4.0,76000000.0,series_b,14.0,early_stage_venture,series_b,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Business Process Automation (BPA),Telehealth","San Francisco,California,United States,North America",San Francisco,California,United States,2.0,"Jeffery Liu,Jon Wang",Independent,0.0,0.0,0.0,emerging_unicorn,111.0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
